# Searching for station nr 26730 in ghcnm.tavg.v3.qca v3.3.0.20170102
# VILNIUS                       (LITHUANIA)
# coordinates:  54.63N,   25.10E,     156.0m (prob:  173m)
# WMO station code: 26730 VILNIUS                       
# tavg [Celsius] daily mean temperature (adjusted) from GHCN-M v3.3.0.20170102
 1824   -1.3   -2.3    1.4    6.1   10.1   14.2   16.4   16.2   15.2    7.0    2.3    0.8
 1825   -2.2   -4.9   -3.9    4.5   11.4   16.6   16.4   16.5   11.8    7.0    4.1   -1.7
 1826  -10.7   -4.2   -0.5    4.9   12.8   18.3   21.8   18.2   11.9    8.0    2.1   -0.5
 1827   -3.5   -7.6   -0.1    8.5   13.6   20.0   17.8   17.1   12.3    7.1   -0.7   -1.5
 1828  -10.3   -7.5   -1.2    6.5   12.2   17.1   20.0   17.2   10.8    6.2    0.2   -6.3
 1829  -11.8  -10.4   -5.7    3.6   10.8   15.6   19.3   16.9   14.4    3.8   -3.6  -11.9
 1830  -11.3   -8.5   -1.1    5.9   10.5   16.5   17.2   18.6   11.8    6.1    2.2   -2.1
 1831   -9.5   -3.5   -2.7    8.9   12.6   16.9   19.0   15.9   10.3    8.2    0.2   -3.9
 1832   -5.5   -5.1   -2.9    3.8   10.3   14.5   13.8   15.9    9.5    6.0   -2.6   -6.5
 1833   -5.3   -1.2   -0.7    5.0   13.1   18.1   18.6   13.8   12.7    5.4    1.0   -1.2
 1834   -4.3   -4.8   -0.7    5.3   14.0   15.8   20.4   20.5   13.1    6.3    0.8   -1.3
 1835   -2.7   -0.7    0.7    4.3   11.1   18.4   18.9   14.1   12.2    6.4   -3.8   -8.6
 1836   -8.2   -2.4    4.4    8.7    8.6   16.1   15.6   13.7   11.3    9.5   -2.2   -2.9
 1837   -6.7   -4.5   -1.9    6.5   12.4   14.5   15.2   16.4   11.2    5.3    3.0   -7.2
 1838  -15.5   -8.9   -3.3    4.0   11.7   15.9   16.9   15.0   14.0    4.4   -0.3   -4.1
 1839   -5.1   -6.5   -6.2   -0.3   15.0   16.4   18.9   18.4   14.8    6.9    0.1  -10.3
 1840   -5.1   -6.1   -3.7    4.0    9.8   15.2   17.2   15.4   13.0    4.7    0.6   -9.5
 1841   -6.9  -12.7   -1.0    6.3   14.4   17.9   18.0   17.9   13.0    8.4    0.6    0.1
 1842  -11.4   -4.0   -0.8    1.9   13.3   15.2   16.0   17.6   11.6    3.8   -2.3    0.5
 1843   -2.0    1.1   -1.7    5.2    7.9   17.7   17.5   17.9   10.7    5.5    0.6    0.7
 1844   -7.2   -5.9   -2.5    4.1   14.0   13.2   14.4   15.7   11.8    6.1   -1.6   -8.0
 1845   -3.8  -13.5   -8.6    4.0   10.7   16.6   20.1   16.7   10.9    4.8    2.7   -2.1
 1846   -6.3   -6.5    2.3    7.0    9.0   14.1   19.6   21.3   12.3    9.5   -1.1   -6.7
 1847   -8.6   -5.9   -1.9    3.8   11.5   17.1   16.3   18.9   13.1    4.6    1.8   -5.5
 1848  -14.8   -2.6    2.3   10.0   11.7   18.5   17.5   16.2   12.3    8.3    2.1   -2.2
 1849   -7.8   -3.2   -3.3    3.2   12.5   14.5   16.6   15.9   10.5    5.3    1.5   -8.0
 1850  -13.8   -5.1   -4.5    4.0   14.2   17.5   18.1   18.7   10.5    5.3    0.5   -0.9
 1851   -7.1   -6.5   -3.8    7.2    9.3   14.9   16.9   16.7   13.2    8.4    3.6   -1.1
 1852   -4.1   -6.2   -3.3    0.8   11.1   17.5   17.1   17.3   12.3    4.4   -0.8   -1.0
 1853   -2.5   -4.6   -5.1    2.3   11.1   17.8   18.2   16.2   11.5    8.0   -0.8   -6.0
 1854   -8.1   -5.5   -2.2    3.8   15.5   15.8   20.0   18.2   10.7    7.2   -0.7   -1.6
 1855  -10.1  -14.2   -1.7    4.3   12.3   19.0   19.7   16.4   10.5    8.3   -0.7  -12.6
 1856   -2.2   -5.5   -5.7    5.5   12.4   16.7   16.3   14.1   11.2    5.9   -3.7   -2.0
